"id";"idOriginEntry";"createDate";"content";"idUser";"category";"sentiment";"type";"idOrigin"
1059;"776015660816011269";"2016-09-14";"@rkabra9 My no: 7013057580
You have exhausted you account balance / credit limit 
I can't able to use data services from last 1 hour solve m";"1364799337";"";"";1;"0"
1060;"776015360348651521";"2016-09-14";"@JioCare My no: 7013057580
You have exhausted you account balance / credit limit 
I can't able to use data services from last 1 hour solve";"1364799337";"";"";1;"776014033271025664"
1061;"776014689553776640";"2016-09-14";"@JioCare just now I tried I can't use data services";"1364799337";"";"";1;"776014033271025664"
1062;"776014689440411648";"2016-09-14";"@JioCare it's still not activated";"1364799337";"";"";1;"776014033271025664"
1063;"776013344918474752";"2016-09-14";"@reliancejio My no: 7013057580
You have exhausted you account balance / credit limit 
I can't able to use data services from last 1 hour s";"1364799337";"";"";1;"772669716255178752"
1064;"776012470167048192";"2016-09-14";"@JioCare My no: 7013057580
You have exhausted you account balance / credit limit 
I can't able to use data services from";"1364799337";"";"";1;"0"
1065;"776012298242502656";"2016-09-14";"@JioCare My no: 7013057580
You have exhausted you account balance / credit limit 
I can't able data services please help";"1364799337";"";"";1;"0"
1066;"776009219384283136";"2016-09-14";"@JioCare My no: 7013057580
You have exhausted you account balance / credit limit 
I can't able to use data services";"1364799337";"";"";1;"0"
1067;"776007682817794048";"2016-09-14";"@reliancejio My no: 7013057580
You have exhausted you account balance / credit limit 
I can't able to use data services from last 1 hour";"1364799337";"";"";1;"772669716255178752"
1068;"776006834301775872";"2016-09-14";"@reliancejio My no: 7013057580
You have exhausted you account balance / credit limit 
I can't able to use data services from last 1 hour";"1364799337";"";"";1;"0"
1069;"776006674268119040";"2016-09-14";"@JioCare My no: 7013057580
You have exhausted you account balance / credit limit 
I can't able to use data services from last 1 hour solve";"1364799337";"";"";1;"0"
1070;"776005532943421440";"2016-09-14";"@JioCare My no: 7013057580
You have exhausted you account balance / credit limit 
I can't able to use data services from last 1 hour solve";"1364799337";"";"";1;"776005078805209088"
1071;"776005078805209088";"2016-09-14";"My no: 7013057580
You have exhausted you account balance / credit limit 
I can't able to use data services from last 1 hour solve my issue p";"1364799337";"";"";1;"0"
1072;"776004810633949184";"2016-09-14";"My no: 7013057580
You have exhausted you account balance / credit limit 
I can't able to use data services from last 1 hour solve my issue";"1364799337";"";"";1;"0"
1073;"775999559755526144";"2016-09-14";"My no: 7013057580
You have exhausted you account balance / credit limit 
I can't able to use data services from last 1 hour solve my issue p";"1364799337";"";"";1;"0"
1074;"777850748923105280";"2016-09-19";"@Siva_Kartikeyan bro awesome every scene u have nailed it al the best looking forward fr the movie #semma_figure_remo";"1366120789";"";"";1;"0"
1075;"777845113087143936";"2016-09-19";"RT @virendersehwag: 17 lives.
They had a family,they had a son,they had a daughter.
They were serving our motherland.
Pains to see this. ht…";"1366120789";"";"";1;"0"
1076;"775693515963506688";"2016-09-13";"kindly someone read this neega ellarum senjatheku rombe nandri https://t.co/K7X879izgF";"1366120789";"";"";1;"0"
1077;"775683075904724992";"2016-09-13";"RT @writter_vambu: #VijaySethupathi ​ 's matured reaction on #CauveryIssue https://t.co/QcJi7TLI7L";"1366120789";"";"";1;"0"
1078;"775682498449674241";"2016-09-13";"Why nobody batting your eye in kaveri issue @actorvijay @superstarrajini @narendramodi @dhanushkraja @ikamalhaasan neegalam pesava matingala";"1366120789";"";"";1;"0"
1079;"775681921317687296";"2016-09-13";"RT @Troll_Cinema: Just in case

INHUMAN KARNATAKA RIOTERS https://t.co/wmsRIdqcgz";"1366120789";"";"";1;"0"
1080;"775365132742303744";"2016-09-12";"RT @waseem1der: History is the proof that, We Indians never attacked any country... Because We were/are always busy attacking each other...…";"1366120789";"";"";1;"0"
1081;"775183867426672640";"2016-09-12";"RT @GabaliTwits: Get this u idiots ??
#ShareCauverySaveTNfarmers https://t.co/V4QWTlcNLJ";"1366120789";"";"";1;"0"
1082;"774558153463599104";"2016-09-10";"Sir @narendramodi  kindly look into  cauvery problem still tamil nadu is in india";"1366120789";"";"";1;"0"
1083;"774058358122749954";"2016-09-09";"@anandshank wonderful movie expecting part 2";"1366120789";"";"";1;"0"
1084;"772791060686790661";"2016-09-05";"RT @Premgiamaren: Sopanasundari song teaser YouTube link please ??? @vp_offl";"1366120789";"";"";1;"0"
1085;"772608688590774272";"2016-09-05";"RT @TrollAjith_Offl: Share Max Retweet Fast https://t.co/qgiYLzcpfC";"1366120789";"";"";1;"0"
1086;"772402535814434816";"2016-09-04";"@actorvijay thalaiva theri waiting for the movie";"1366120789";"";"";1;"0"
1087;"772402280456826880";"2016-09-04";"RT @Music_Santhosh: Here is the first look of #Bairava . Best wishes to everyone involved. Very excited to be a part of this ! https://t.co…";"1366120789";"";"";1;"0"
1088;"772402206976860160";"2016-09-04";"RT @KeerthyOfficial: Now #Vijay60 is officially called #Bairava ??? https://t.co/AT17qHopmO";"1366120789";"";"";1;"0"
1089;"772402114697965568";"2016-09-04";"RT @VTLTeam: #Bairavaa Official Handles in Social Media : 

Twitter : @BairavaaFilm
FB : https://t.co/tsFDnr8tVs https://t.co/39hp7YMQ1y";"1366120789";"";"";1;"0"
1090;"772402097081901057";"2016-09-04";"RT @v4umedia1: #Bairavaa FL posters receiving humongous response everywhere in between fans r busy in designing posters & banners https://t…";"1366120789";"";"";1;"0"
1091;"772402075942608896";"2016-09-04";"RT @Vicky_VjMsd: #Bairavaa offline celebrations started just in few mins aft the First look release https://t.co/t8VhkbDkTo";"1366120789";"";"";1;"0"
1092;"772402064093700096";"2016-09-04";"RT @VTLTeam: #Bairavaa banner in few mins of its release https://t.co/XQyr19duuY";"1366120789";"";"";1;"0"
1093;"772401996447952897";"2016-09-04";"RT @ramk8059: #Bairavaa FL celebration begins with a flex in less than an hour in Madurai!!! https://t.co/e0GhNuyaI2";"1366120789";"";"";1;"0"
1094;"772401942613987328";"2016-09-04";"RT @Manivj07: Vijay 60 - #Bairavaa ???";"1366120789";"";"";1;"0"
1095;"772401929339088896";"2016-09-04";"RT @imKBRshanthnu: That's #Bairavaa for u??? @actorvijay looking Suave&Mass?? @KeerthyOfficial @Music_Santhosh ATB to the whole team?☺️ htt…";"1366120789";"";"";1;"0"
1096;"772401920623255552";"2016-09-04";"RT @BigCinemass: #Bairavaa First Look https://t.co/k4qtN5yewC";"1366120789";"";"";1;"0"
1097;"772401901652488194";"2016-09-04";"RT @TrendsSingapore: #bairavaa is now trending in #Singapore https://t.co/g2ENlmzLsC";"1366120789";"";"";1;"0"
1098;"772401893981106176";"2016-09-04";"RT @KollyBuzz: Here's another poster of #Bairavaa ft. @actorvijay. @KeerthyOfficial. #BairavaaFirstLook https://t.co/JGkCEp9ffz";"1366120789";"";"";1;"0"
1099;"771955884004114433";"2016-09-03";"RT @babumudiraj26: #MaduraiThalapathyFans 450 Cutout ??
For #Thalapathy60FirstLook ?

#Thalapathy60FLandTitleFeverStarts ? https://t.co/jVd…";"1366120789";"";"";1;"0"
1100;"771955845177507841";"2016-09-03";"RT @arvinfido: Boss Way :)
Just for the news about the Date on which FL will be released 

#Thalapathy60FirstLook https://t.co/ckNaDAfGSt";"1366120789";"";"";1;"0"
1101;"771955832787464192";"2016-09-03";"RT @VijayaProdn: Official announcement on #Thalapathy60FirstLook will be made by tomorrow evening.";"1366120789";"";"";1;"0"
1102;"771955784687181824";"2016-09-03";"RT @KollyBuzz: Official announcement on #Thalapathy60FirstLook will be made by tomorrow evening.";"1366120789";"";"";1;"0"
1103;"771955773651947520";"2016-09-03";"RT @Vijay60Movie: Thanks to all #IlayathalapathyFans out there! #Thalapathy60FirstLook https://t.co/RN7NqYcX0n";"1366120789";"";"";1;"0"
1104;"769760108729409536";"2016-08-28";"Engineers are starving for job @narendramodi @NajibRazak @BarackObama @BillGates";"1366120789";"";"";1;"0"
1105;"763665071171960832";"2016-08-11";"RT @Today_Newsz: In @VishalKOfficial 's #KathiSandai, @sooriofficial comes in the first half and @Actor_Vadivelu in the 2nd half.. https://…";"1366120789";"";"";1;"0"
1106;"777931935838535680";"2016-09-20";"I just registered for #OReillySACon 2016 to learn about #SoftwareArchitecture #microservices #DevOps. See you there? https://t.co/TLknecMUBc";"1374565790";"";"";1;"0"
1107;"776484345259429888";"2016-09-16";"RT @juhnke: .@StrikeSocial just made top 100 for @Chi_Innovation (Chicago Innovation Awards)! 

Congrats to the team we’ve worked hard and…";"1374565790";"";"";1;"0"
1108;"776484236966653952";"2016-09-16";"broken 'c' key don't let me to terminate anything ha";"1374565790";"";"";1;"0"
1109;"774152039152562176";"2016-09-09";"RT @StrikeSocial: The most popular programming languages of 2016. https://t.co/ifbWRoOkmy";"1374565790";"";"";1;"0"
1110;"772121335317274624";"2016-09-04";"Say hello to Git 2.10  https://t.co/aByKUZfvnX";"1374565790";"";"";1;"0"
1111;"771733527129886720";"2016-09-02";"RT @OReillySACon: Don't miss @samnewman & his 2-day training ""Moving to Microservices and Beyond"" in SF. Space limited; register now! https…";"1374565790";"";"";1;"0"
1112;"771611906008166400";"2016-09-02";"Which Country Would Win in the Programming Olympics? Interesting results https://t.co/VtaVDO6yJx via @hackerrank";"1374565790";"";"";1;"0"
1113;"759830208337903616";"2016-08-01";"RT @juhnke: Great video recap of the #MoxieAwards — featuring Best #B2B #Startup @StrikeSocial. https://t.co/upIBWRwAhR";"1374565790";"";"";1;"0"
1114;"759664927854452736";"2016-07-31";"@sinbols @reactjs  small single purpose tools over heavy framework";"1374565790";"";"";1;"759185064831758336"
1115;"751962659398885379";"2016-07-10";"""Engineers are a unique bunch: persuadable by logic yet driven by ego. "" https://t.co/5tEwjVrEVa";"1374565790";"";"";1;"0"
1116;"784389049792524288";"2016-10-07";"Email from the Kennel Club saying our puppy insurance has started. Tomorrow is pick up Hugo day. https://t.co/TBVZulsJVu";"14089059";"";"";1;"0"
1117;"784339075687813120";"2016-10-07";"RT @mutablejoe: markets in chaos as the pound today lost 6% against some panini stickers of chris waddle";"14089059";"";"";1;"0"
1118;"783351899424755712";"2016-10-05";"RT @j_c_fitz: This has got to be on purpose: https://t.co/nQy7iMdgCk";"14089059";"";"";1;"0"
1119;"783235614825189376";"2016-10-04";"RT @UberFacts: A group of Australian brewers have produced beer with yeast grown from their very own belly button fluff.";"14089059";"";"";1;"0"
1120;"782952690460553217";"2016-10-03";"@lukethejackson I think your eyes are deceived you - nothing to see here… ;)";"14089059";"";"";1;"782952522587799552"
1121;"782952614682042369";"2016-10-03";"paulingham: Well excited to make home made beer battered fish, chips, and mushy peas tonight for tea! So cannot wait.";"14089059";"";"";1;"0"
1122;"782580032413765633";"2016-10-02";"@paul_jackson He’s called Hugo.. and he’ll be your office pet.. ?";"14089059";"";"";1;"0"
1123;"782568222105145344";"2016-10-02";"Just put a deposit down on this guy;

We pick him up next weekend… ? https://t.co/zhaBvOzASV";"14089059";"";"";1;"0"
1124;"782231995673894912";"2016-10-01";"RT @MachinePix: Filming a burger commercial with a robotic arm ? https://t.co/fT64onBs4j";"14089059";"";"";1;"0"
1125;"781756572137586688";"2016-09-30";"RT @Sonikku_a: Rare image of a shark stepping on a Lego. https://t.co/xkadJmPkRg";"14089059";"";"";1;"0"
1126;"780403515726397440";"2016-09-26";"@taylornthemason I’d like to have you guys play again at a 21st birthday at the end of November. How do I contact you to check availability?";"14089059";"";"";1;"0"
1127;"780403377402413056";"2016-09-26";"@taylornthemason Hi, you played my birthday on April 11th 2015 at the Old Cock in Didsbury, but may have played under ‘2 girls, 1 box’?";"14089059";"";"";1;"0"
1128;"779249866295898112";"2016-09-23";"RT @davidschneider: After his CEO resigns, Mike Ashley feels he's ""lost his right arm"" which, according to Sports Direct rules, is not a re…";"14089059";"";"";1;"0"
1129;"779040367299661828";"2016-09-23";"@JesseWaites I've been going since the beta, few issues but nothing major. Was relatively painless.";"14089059";"";"";1;"778995240216760320"
1130;"778968389716967424";"2016-09-22";"RT @dancarley: No :( Saturdays are for spending time with my family, not learning new and better ways to do my day job. https://t.co/MtZvwi…";"14089059";"";"";1;"0"
1131;"777261528642977792";"2016-09-18";"RT @punchesbears: Being able to ridicule yourself is super important. We all are ridiculous in some way. I don't take myself seriously. Ego…";"14089059";"";"";1;"0"
1132;"777143215451496448";"2016-09-17";"RT @Spinningfields: Whisky has just been telling us how much fun she's had at the Lady and the Tramp screening! #MuttsAndMakers ? https://t…";"14089059";"";"";1;"0"
1133;"776770867615428613";"2016-09-16";"RT @stuartmwrites: I believe Slash and Axl actually came to blows over this first draft. https://t.co/Jr1MfV8A2l";"14089059";"";"";1;"0"
1134;"776720278583971840";"2016-09-16";"RT @mikko: Staff just made this announcement on a Finnair flight about to take off: ""If you have a Samsung Galaxy Note 7 with you, contact…";"14089059";"";"";1;"0"
1135;"776468539947544577";"2016-09-16";"@virginmedia Thank you :)";"14089059";"";"";1;"776411370405388288"
1136;"776395492041326592";"2016-09-15";"@dotmariusz maybe worth a second opinion? Although may be dependent on country I guess?";"14089059";"";"";1;"776395251200163840"
1137;"776395022325391361";"2016-09-15";"@dotmariusz I think we did it by saying ‘by clicking ‘Book now’ you accept the T&C’s etc’.";"14089059";"";"";1;"776370575954550784"
1138;"776369976005582848";"2016-09-15";"@dotmariusz We removed our checkbox ages ago, we were fine legally ?";"14089059";"";"";1;"776367051644567552"
1139;"776131116164153344";"2016-09-15";"Absolutely dying. Feel like ripping my eyes out and I’ve only chopped 2 onions!";"14089059";"";"";1;"0"
1140;"776062436612968448";"2016-09-14";"@virginmedia Hi you keep sending me junk mail through the post about phones and tablets. I don’t want it, how do I stop you sending them?";"14089059";"";"";1;"0"
1141;"775756287468601344";"2016-09-14";"I’m fairly sure the world is ending. ???

It sounds like it, anyway.";"14089059";"";"";1;"0"
1142;"774527601108983808";"2016-09-10";"RT @sebify: don't know who wrote this, but I agree https://t.co/6VkeMorC2j";"14089059";"";"";1;"0"
1143;"774520082949148672";"2016-09-10";"RT @ChappellTracker: 10/10 cat timing
https://t.co/25rxrMCOxo";"14089059";"";"";1;"0"
1144;"774364845001023488";"2016-09-10";"RT @DocHackenbush: When your pharmacist actually wants you to die. https://t.co/Sh5uMNrxZp";"14089059";"";"";1;"0"
1145;"774364640100900864";"2016-09-10";"@ejc that shit stays with you man. I dread to think what’s on my Siri record thanks to overheards.";"14089059";"";"";1;"774356675499208704"
1146;"774356239862132736";"2016-09-10";"@ejc “Tell me where I can find..,”

Someone else in the background: “Fuck”

Thanks Siri but no…";"14089059";"";"";1;"774355554235842560"
1147;"774355948412497920";"2016-09-10";"RT @ejc: Siri for the Mac is a great idea unless you work in an office with people.";"14089059";"";"";1;"0"
1148;"774328145067507712";"2016-09-10";"RT @stevenewcomb: We date for years before we choose to marry a person that gets 4 hours of our day & spend only a few hours choosing a com…";"14089059";"";"";1;"0"
1149;"774209521896001541";"2016-09-09";"RT @momo_ops: The Lord created the world in six days, and on the seventh day, the Lord said, ""Ops problem now."".";"14089059";"";"";1;"0"
1150;"773815616847380480";"2016-09-08";"RT @Michael_Brook: The real cost of Brexit: https://t.co/njz6r1CWBJ";"14089059";"";"";1;"0"
1151;"773536107699077120";"2016-09-07";"RT @monteiro: Hold up refugees. We gotta freak the fuck out about a fucking headphone jack.";"14089059";"";"";1;"0"
1152;"773466759919759360";"2016-09-07";"RT @MrAdamR: TV PITCH
Taylor Swift dating show
12 contestants
She dates each 1 for a month
Writes a song about guy
Winner is the song that…";"14089059";"";"";1;"0"
1153;"773451226507841536";"2016-09-07";"RT @Okeating: @ThePoke Well, you can have this as a placeholder. https://t.co/bfvoSgvnZI #hackedTVListings";"14089059";"";"";1;"0"
1154;"773261187408662528";"2016-09-07";"This. https://t.co/Ob2j1s0j4Q";"14089059";"";"";1;"0"
1155;"773144815173238784";"2016-09-06";"@switchjam @notoriousrev Did it contain a bit of spider too? ??";"14089059";"";"";1;"773144710068273152"
1156;"773144027860525056";"2016-09-06";"@switchjam @notoriousrev is it homemade or is it from somewhere?";"14089059";"";"";1;"773141742585610241"
1157;"772797882856538112";"2016-09-05";"RT @EgoBramhall: We have fantastic news!! We have a new lunch menu available Monday- Saturday from 12-4. Check it out now..... https://t.co…";"14089059";"";"";1;"0"
1158;"772719614635671553";"2016-09-05";"Somebody needs to duct tape a smelly sock into Nigel Farages mouth. 

One of the most vile, disgusting and worthless humans alive.";"14089059";"";"";1;"0"
1159;"772354077166604289";"2016-09-04";"RT @faisalislam: Japan's 15 page list of Brexit implications incl banks/pharma leaving UK for Continent/tariff double whammy for cars https…";"14089059";"";"";1;"0"
1160;"784182669865345024";"2016-10-07";"@SAP pledging $1 per tweet w/ #sconnect16 & #All4GIT to support @GirlsinTech Oct 3 - Dec 31 https://t.co/5mLPrLBNmE";"14092431";"";"";1;"0"
1161;"784182277358092289";"2016-10-07";"@SAP changing lives! https://t.co/z7h6KKmnit";"14092431";"";"";1;"0"
1162;"783749969169768448";"2016-10-06";"@HoloLens What are some applications of mixed realities you've been seeing in Learning/Education?";"14092431";"";"";1;"0"
1163;"783542129738051584";"2016-10-05";"RT @googlevr: Meet #Daydream View. Adventures by you. VR headset by Google. https://t.co/NgTFpUoTvv #madebygoogle https://t.co/g529P93Gk2";"14092431";"";"";1;"0"
1164;"783539654947659776";"2016-10-05";"@Nikon Mission 360, the new $360 camera to get! https://t.co/BvJd8kaXr2";"14092431";"";"";1;"0"
1165;"783398813255933952";"2016-10-05";"what space pirates #virtualReality can teach us about learning? immersive Virtual Reality https://t.co/eUrgjTZ8PU";"14092431";"";"";1;"0"
1166;"783397608513347584";"2016-10-05";"LIVE on #Periscope: immersive Virtual Reality https://t.co/34EJazcYD3";"14092431";"";"";1;"0"
1167;"783395035681165312";"2016-10-05";"LIVE on #Periscope: VR for learning? https://t.co/cv5twOY8Ql";"14092431";"";"";1;"0"
1168;"782864526232457216";"2016-10-03";"The latest The Education and Tech Digest! https://t.co/dn3kiJ6RxV Thanks to @EnterVR @LolaOkolosie @saplabsindia #learning #edtech";"14092431";"";"";1;"0"
1169;"782718753037492229";"2016-10-03";"What you look like when you have to check your bag at the gate but have ""gear"". @ Atlanta… https://t.co/vORtsHeuA9";"14092431";"";"";1;"0"
1170;"782305615796404224";"2016-10-02";"""The true measure of a leader is not what we take from this world, it’s what we give."" @SAP's CEO Bill McDermott https://t.co/pByWnS2pTt";"14092431";"";"";1;"0"
1171;"782012217554329601";"2016-10-01";"You can still join us in San Diego next week for @the_tldc #TLDC16 https://t.co/d83QFqUulC https://t.co/afANzmYdP0";"14092431";"";"";1;"0"
1172;"781878135688134656";"2016-09-30";"4 Questions to Analyze Curriculum Relevance https://t.co/vVOKdGttFQ via @NewtonTina";"14092431";"";"";1;"0"
1173;"781482741179244544";"2016-09-29";"Do you have good examples of Virtual Reality (not 360 video) in learning?";"14092431";"";"";1;"0"
1174;"781482627891138560";"2016-09-29";"Do you have examples of #InternetOfThings #iot in learning?";"14092431";"";"";1;"0"
1175;"780836437033938944";"2016-09-28";"Let's get together and share tips and tricks... Oh and jam @the_tldc  https://t.co/MZSBDEp4a3";"14092431";"";"";1;"0"
1176;"780327930765475840";"2016-09-26";"The latest The Education and Tech Digest! https://t.co/RDic6ZNapa Thanks to @gourde6067 @NaglaaSockar @ConnieMakokwe";"14092431";"";"";1;"0"
1177;"779031477296177152";"2016-09-23";"@LinkedIn Learning... ""for you and your employees to discover and develop skills"" #LinkedInLearning https://t.co/XvY0XWsa1D via @LI_Learning";"14092431";"";"";1;"0"
1178;"778682309734129664";"2016-09-22";"Do you have real examples and samples of #VirtualReality, #AugmentedReality, and #MixedReality in (corporate) Training?";"14092431";"";"";1;"0"
1179;"778206541061169152";"2016-09-20";"Let's experience #VirtualReality and #AugmentedReality and discuss implications for Learning @the_tldc  https://t.co/oNn55MreqA";"14092431";"";"";1;"0"
1180;"777791087620620288";"2016-09-19";"The latest The Education and Tech Digest! https://t.co/lXiEGNEqxj Thanks to @JulieEBull @OgonComfort @STEEL5757";"14092431";"";"";1;"0"
1181;"777214163563274241";"2016-09-18";"RT @the_tldc: Networking is a priority @ #TLDC16. Join our webinar & learn how we're getting you connected https://t.co/NGcud0dTx3 https://…";"14092431";"";"";1;"0"
1182;"776738343874916352";"2016-09-16";"Lawyer's Powerpoint Slide Accidentally Creates A Classic Brazilian Meme via @forbes https://t.co/mcXAfgGWiD";"14092431";"";"";1;"0"
1183;"776577857359343616";"2016-09-16";"RT @the_tldc: Need a micro-learning course for your business? Join @stipton at #TLDC16 for Micro-Learning in Micro-time https://t.co/EuhvS5…";"14092431";"";"";1;"0"
1184;"776220663254253568";"2016-09-15";"RT @the_tldc: Here's a flyer we have currently out in the wild. Feel free to share! Register https://t.co/SB5nycIq0N #TLDC16 https://t.co/R…";"14092431";"";"";1;"0"
1185;"776220561873760256";"2016-09-15";"RT @the_tldc: Dont get lost in the crowd! Join us for an INSPIRING 2 1/2 days in SanDiego REGISTER https://t.co/xbGW9ySt25 #TLDC16 https://…";"14092431";"";"";1;"0"
1186;"775384408056627202";"2016-09-13";"HR Digital Transformation: How @SAP Leveraged Design Thinking & Its Own Launch Methodology to Drive Change Globally https://t.co/5GwgYn2Ok4";"14092431";"";"";1;"0"
1187;"775327285473906688";"2016-09-12";"Don't miss this event! The Training, Learning and Development Conference 2016 https://t.co/d83QFqUulC via @the_tldc";"14092431";"";"";1;"0"
1188;"775321196200165376";"2016-09-12";"Everyday your work is an opportunity for you to learn something new and with it impact the world in a different way. https://t.co/fV0rUAJEew";"14092431";"";"";1;"0"
1189;"775254374494957568";"2016-09-12";"The latest The Education and Tech Digest! https://t.co/XnAQvInoJg Thanks to @MarcTennant @MariaCaratini @Alphawarrior69";"14092431";"";"";1;"0"
1190;"774252923270336512";"2016-09-09";"Work Out Loud Framework - Community management approach to culture change: https://t.co/cl1Nn6aEPK @TheCR";"14092431";"";"";1;"0"
1191;"773717267901276160";"2016-09-08";"When and how to be less creative at work.    https://t.co/wKZd8LROLV by @drtcp via @FastCompany";"14092431";"";"";1;"0"
1192;"773266051870105600";"2016-09-07";"Interactive video storytelling. Promising future for #Learning. ""Watch""? Coldplay's new video Ink. https://t.co/b7weZHhjD3";"14092431";"";"";1;"0"
1193;"772717659339288576";"2016-09-05";"The latest The Education and Tech Digest! https://t.co/EwNW7m1Lz4 Thanks to @missdaisyICS @newforgamers @creativtec";"14092431";"";"";1;"0"
1194;"771884273485905920";"2016-09-03";"""The truth of art keeps science from becoming inhuman, and the truth of science keeps art from becoming ridiculous."" - Raymond Chandler";"14092431";"";"";1;"0"
1195;"771694969463697414";"2016-09-02";"Watch the first ever movie trailer made by artificial intelligence https://t.co/cQg6hJqhUC via @Polygon";"14092431";"";"";1;"0"
1196;"770996953027055616";"2016-08-31";"How to Talk to a Depressed Employee | Psychology Today https://t.co/MMmlkE6uyl";"14092431";"";"";1;"0"
1197;"770685689545560064";"2016-08-31";"#Learning pros, researching trends in design and technology (not just education oriented ones) is part of your job. Invest  the time.";"14092431";"";"";1;"0"
1198;"770430209308946432";"2016-08-30";"Anyone in my network attending @WikiConNA ? Please report back! Looks really cool! https://t.co/AwcnnxNcP3";"14092431";"";"";1;"0"
1199;"770261894343057408";"2016-08-29";"@USCIS Please explain to me why someone MUST take a citizenship test in English when it is NOT an official language?";"14092431";"";"";1;"0"
1200;"784399265443569664";"2016-10-07";"@TwinCreeksTowAL: I'm not a biker";"1431191533";"";"";1;"784398861758586880"
1201;"784361642234699777";"2016-10-07";"@TwinCreeksTowAL no the most I've ran is 5 miles. But I have friends that bike the whole thing regularly.";"1431191533";"";"";1;"784361072782372865"
1202;"784179536523034624";"2016-10-07";"@TwinCreeksTowAL 32.5 miles stretching from Weaver, AL to Cedartown, GA and then connects to the Silver Comet Bike Trail";"1431191533";"";"";1;"784144791638540292"
1203;"784142179698520064";"2016-10-07";"My happy stress free place #jacksonville #cheifladigatrail @… https://t.co/K1OPnKN5Cc";"1431191533";"";"";1;"0"
1204;"784030980331999232";"2016-10-06";"{intercom voice} ""Mrs. Simpson, please report to the office for checkout."" #Letsgohome";"1431191533";"";"";1;"0"
1205;"783772422839427072";"2016-10-06";"When you need to wash clothes but you really don't want to https://t.co/f8W8LhKvmA";"1431191533";"";"";1;"0"
1206;"783094646490722304";"2016-10-04";"Volleyball makes my blood pressure go through the roof!";"1431191533";"";"";1;"0"
1207;"782944490470404096";"2016-10-03";"She is at a place in her life where peace is her priority and negativity cannot exist. #HappyMonday";"1431191533";"";"";1;"0"
1208;"782367120596369408";"2016-10-02";"@emmagrace112 if you sell anything else, I will buy!";"1431191533";"";"";1;"782355458325618688"
1209;"782290498287341568";"2016-10-02";"Life starts all over again when it gets crisp in the fall. - F.… https://t.co/vzeZasTaeL";"1431191533";"";"";1;"0"
1210;"781843498240765952";"2016-09-30";"My life ? https://t.co/GKT0XcyTHy";"1431191533";"";"";1;"0"
1211;"781653392045342720";"2016-09-30";"Pumpkin spiced tea #winning #Fall";"1431191533";"";"";1;"0"
1212;"781551010477117444";"2016-09-30";"How else would I spend #NationalCoffeeDay ? With a cup of tea. #notsweettea";"1431191533";"";"";1;"0"
1213;"781274588433018880";"2016-09-29";"RT @PiedmontHS: Powder Puff Football - Thursday - 2PM - Field of Champions - $2 - Public Invited - Benefit for Venecia Foundation #FightCan…";"1431191533";"";"";1;"0"
1214;"781274314490478592";"2016-09-29";"@icarusaccount listening to you for the very first time! ?? I AM IN LOVE! #goodmusic";"1431191533";"";"";1;"0"
1215;"781104726674997249";"2016-09-28";"Best acoustic song. Ever. #thelumineers #cleopatra https://t.co/vWu1Flrvkk";"1431191533";"";"";1;"0"
1216;"781094333512577024";"2016-09-28";"Is it the weekend yet???? #tired #longdays #shortsleeps";"1431191533";"";"";1;"0"
1217;"780932894835503104";"2016-09-28";"RT @PiedmontHS: FCA is sponsoring #SeeYouAtThePole tomorrow morning. https://t.co/NBCVYU7JLx";"1431191533";"";"";1;"0"
1218;"780932637766606848";"2016-09-28";"Love your face! https://t.co/S6auzWSOAJ";"1431191533";"";"";1;"0"
1219;"780602809309802496";"2016-09-27";"No filter needed. No caption necessary. @ Piedmont High School Field… https://t.co/T3dPwetdDG";"1431191533";"";"";1;"0"
1220;"779871706475139072";"2016-09-25";"We made it rain at this girl's shower. I've been standing by her… https://t.co/NeZ1cTRFLh";"1431191533";"";"";1;"0"
1221;"779330347397939200";"2016-09-23";"So glad to see his smiling face!!! @Studdard15 @PiedmontHS https://t.co/ZhYWJy7tuS";"1431191533";"";"";1;"0"
1222;"779311642920230912";"2016-09-23";"""And when she stood, she stood tall. She'll make a fool of you all."" ❤️?";"1431191533";"";"";1;"0"
1223;"779032209474916352";"2016-09-23";"RT @PiedmontHS: Do you want a powder-puff football game? We need 500 RT by 9/26. Proceeds benefit @VeneciaButler1 #fightcancer https://t.co…";"1431191533";"";"";1;"0"
1224;"783995034307887105";"2016-10-06";"RT @nytimes: ""I've seen a lot of death, but not this thing."" On covering the European migration crisis: https://t.co/umi9OkRqmT https://t.c…";"1435813975";"";"";1;"0"
1225;"783991121160667137";"2016-10-06";"no multiple countries for trending #WhyIHateTwitterIn5Words";"1435813975";"";"";1;"0"
1226;"783986664792268800";"2016-10-06";"@PHILIAN_CS only if the game is set to english. Dunno if it's enough to choose english on starting screen.";"1435813975";"";"";1;"783983566829084672"
1227;"783972742878167041";"2016-10-06";"Best of luck for @ATNattax in todays matches! Great competition! @crisby1337 @aTTaX_keev @tizianCS @aTTaX_kzy @syrsoN1 crush 'em! #WESG";"1435813975";"";"";1;"0"
1228;"783739395471994880";"2016-10-06";"RT @PotTopicz: What? https://t.co/7UeacUaF46";"1435813975";"";"";1;"0"
1229;"766234118996815872";"2016-08-18";"@MessatsuRoku @Fifflaren @OnFireMoses actually it's very important to do so, because your ""random opinion"" is a big problem in our society";"1435813975";"";"";1;"766147949441212416"
