"id";"idOriginEntry";"createDate";"content";"idUser";"category";"sentiment";"type"
721;"770306581581869056";"2016-08-30";"I'm so proud and honoured to announce our production's next film  #WunderbarFilms https://t.co/7T3tmy4Cre";"1366120789";"";"";2
722;"760033000163651585";"2016-08-01";"Don't change ur handle name, it suits You ..! ? https://t.co/JJawwY9QJM";"1366120789";"";"";2
723;"782640044599152640";"2016-10-03";"Some of the future episodes of Westworld feature my ex. Talulah does a great job of playing a deadly sexbot :)";"1374565790";"";"";2
724;"781798707381604353";"2016-09-30";"#karafka (##ruby + @apachekafka framework) 0.5 version has been released! Details here: https://t.co/JmwwIXLgqm #programming #it";"1374565790";"";"";2
725;"777209259138441216";"2016-09-18";"“Bad programmers have all the answers. Good testers have all the questions.” – Gil Zilberfeld";"1374565790";"";"";2
726;"776959734104469504";"2016-09-17";"Maybe Ultimate Spaceship, Version 2? Mostly because it is not the ultimate and there isn't a version 1.";"1374565790";"";"";2
727;"776868480242978816";"2016-09-17";".@markrichardssa discusses solutions to avoiding microservice anti-patterns & pitfalls https://t.co/SQRbIPa5Ec https://t.co/ph6tv0qO3o";"1374565790";"";"";2
728;"776462220452564992";"2016-09-15";".@StrikeSocial just made top 100 for @Chi_Innovation (Chicago Innovation Awards)! 

Congrats to the team we’ve worked hard and have more!";"1374565790";"";"";2
729;"769223152022847489";"2016-08-27";"This is so funny! Now anyone can hack UmbrellaCorp! 
https://t.co/JPjMV3jabE

via @KarolBlaszczyk";"1374565790";"";"";2
730;"759185064831758336";"2016-07-30";"Start new project w/ #angular2 or #react?";"1374565790";"";"";2
731;"752590707781537792";"2016-07-12";"If software architecture plays any part in your job, then don't miss the O'Reilly Software Architecture Conference. https://t.co/AbukD8k7Ja";"1374565790";"";"";2
732;"784413125000867840";"2016-10-07";"It's only appropriate that today is #WorldSmileDay after learning from @arossett how L&D can cultivate happiness in the workplace. #TLDC16";"14092431";"";"";2
733;"784042516253245442";"2016-10-06";"Love it!  Thanks @piercemr! https://t.co/tHTp2R1Fuo";"14092431";"";"";2
734;"783741289292410880";"2016-10-06";"Just left the best learning conference. Focused on the 'do'! https://t.co/IUSeb6CucV";"14092431";"";"";2
735;"783740753440829441";"2016-10-06";"More #goodbyes to great minds and conversations @snapsynapse @enzofsilva @piercemr #TLDC16 until #TLDC17 https://t.co/R1tus2pReh";"14092431";"";"";2
736;"783713984482455552";"2016-10-06";"When I joined @TMobile, people thought I was from Mars. I want say thx in an out-of-this-?-way for believing in me!… https://t.co/nXIOJU25k9";"14092431";"";"";2
737;"783441444870782976";"2016-10-05";"For those that missed it this morning! 

#Periscope: Digital Storytelling powered by a Training Mindset! #TLDC16 
https://t.co/m8oa9hc4rX";"14092431";"";"";2
738;"783399808715206656";"2016-10-05";"Learning #video project management best practices with @snapsynapse #TLDC16 #elearning https://t.co/ZjvKZBz6fM";"14092431";"";"";2
739;"780820123502325760";"2016-09-28";"Doing Conferences Differently - How to Beat Post-Conference Depression https://t.co/Fm0XgMH4BA via @margiemeacham #TLDC16";"14092431";"";"";2
740;"775384408056627202";"2016-09-13";"HR Digital Transformation: How @SAP Leveraged Design Thinking & Its Own Launch Methodology to Drive Change Globally https://t.co/5GwgYn2Ok4";"14092431";"";"";2
741;"775329371330666496";"2016-09-12";"Is #mobilelearning a thing? @visualrinse talks with @enzofsilva: https://t.co/3HCbvKnOFj";"14092431";"";"";2
742;"775322584212656128";"2016-09-12";"My colleague @enzofsilva is an encouragement, and a fantastic colleague. #blessed #lifeatsap https://t.co/8Hj0IyNZy7";"14092431";"";"";2
743;"774337846517886976";"2016-09-10";"Is mobile learning a thing? @visualrinse talks with @enzofsilva https://t.co/Vor8o64LAC https://t.co/WfFY0b4D88";"14092431";"";"";2
744;"774272975281328128";"2016-09-09";"We're excited to share the value of multi-touch sales attribution at the upcoming @KainAutomotive Mktg 20 Group! #attribution #automarketing";"14092431";"";"";2
745;"773236690727174145";"2016-09-07";"Is mobile learning a thing? @visualrinse talks with @enzofsilva https://t.co/TKTAUdPESi https://t.co/R1B10xzB8y";"14092431";"";"";2
746;"771049788951236608";"2016-09-01";"Watching Swamp Murders - River Monster.  Recorded on 8/30.  DVR is at 95%.  #SwampMurders";"14092431";"";"";2
747;"771000765431287808";"2016-08-31";"When the director says, ""Be sinister,"" that's what you do. #SwampMurders @DiscoveryID #actorslife #ThankYouGod";"14092431";"";"";2
748;"770799271905943553";"2016-08-31";"he's walking thru the store with a saw!! #swampmurders";"14092431";"";"";2
749;"770799230466215936";"2016-08-31";"One of these two weirdos killed her! Get these guys #swampmurders";"14092431";"";"";2
750;"770798914312298496";"2016-08-31";"There's a motive. If he's being inappropriate with the girls, she may have confronted him. #SwampMurders @DiscoveryID";"14092431";"";"";2
751;"770798020531134464";"2016-08-31";"So the grocery pervert is looking like the suspect!  #swampmurders";"14092431";"";"";2
752;"770797927618875393";"2016-08-31";"That store owner looked suspicious to me at the beginning ?#swampmurders @DiscoveryID @IDAddictUSA";"14092431";"";"";2
753;"770789154888253441";"2016-08-31";"Time for #swampmurders on @DiscoveryID #idaddicts";"14092431";"";"";2
754;"770686560073285632";"2016-08-31";"So true! 
https://t.co/cCTALrFQkV";"14092431";"";"";2
755;"769584023014301697";"2016-08-28";"Listen, learn, and work w/the best in Learning & Development! Register for #TLDC16 Oct 3 - 5 https://t.co/xbGW9ySt25 https://t.co/azeuf7g4Hs";"14092431";"";"";2
756;"769265735621304321";"2016-08-27";"Conversation about #mobile for #learning, Chad Udell @visualrinse from @gowithfloat shares insights: https://t.co/tLqj782ja7 #mobiledesign";"14092431";"";"";2
757;"765260315030421506";"2016-08-16";"Big cheers for the invite to chat #VR #360Degree Videos, #AR &Learning  https://t.co/0Rs5DasOdu https://t.co/fsS4AeS3En @enzofsilva @oxala75";"14092431";"";"";2
758;"765259433765068805";"2016-08-16";"Excellent conversation and resource! #TLDC16 #LDTalk #learninglegion https://t.co/o5sPF8bDR9";"14092431";"";"";2
759;"765225663154495489";"2016-08-15";"MT @enzofsilva: VR and learning - anyone doing it? Please share with us! https://t.co/VPuW5IcR7b #learninglegion #virtualreality @JimDHarris";"14092431";"";"";2
760;"764253993535012865";"2016-08-13";"@enzofsilva great Blab today!  Glad to be following!";"14092431";"";"";2
761;"764132586138562560";"2016-08-12";"Come and join @enzofsilva and myself chat #VR #VirtualReality and 360 degree video - https://t.co/4UDUYoZky4 starting shortly";"14092431";"";"";2
762;"760807504372719616";"2016-08-03";"@enzofsilva ensure that sizing and layout are for tablet and phone first.   Also no flash.   I prefer device agnostic over anything";"14092431";"";"";2
763;"760666945209372672";"2016-08-03";"Mapping the empires of history [infographic] https://t.co/UXKnQoRbRm https://t.co/lClP7o8Maq";"14092431";"";"";2
764;"760666907598917632";"2016-08-03";"@enzofsilva big time buddy";"14092431";"";"";2
765;"760583231871660032";"2016-08-03";"Speaker series with @jbecher about Internship at SAP Digital @lifeatsap @SAPsv https://t.co/s2krjo0r6E";"14092431";"";"";2
766;"760490436825714690";"2016-08-02";"Meet peers confronting challenges similar to yours & talk about how to work through them! https://t.co/xbGW9ySt25 https://t.co/TDNCB3z2Jo";"14092431";"";"";2
767;"760189902751305728";"2016-08-02";"@enzofsilva W/ CSS it's putting the mobile styling first then the desktop/laptop styling in media queries.";"14092431";"";"";2
768;"758691862047698945";"2016-07-28";"@MMTorrance @enzofsilva @canva rocks! Used it for almost all my #assets on my website and also in my #elearningmodules";"14092431";"";"";2
769;"758689441556738048";"2016-07-28";"Thinking about #Agile today & really glad @enzofsilva introduced me to Canva so I can share this with the team. https://t.co/XjJJxGCxnt";"14092431";"";"";2
770;"753497198193676288";"2016-07-14";"5.30pm GMT (+1) tomorrow (Friday) - come & join @enzofsilva & me talk about #SAMR & CAIeRO https://t.co/37DqkhcBoO";"14092431";"";"";2
771;"753302155357028352";"2016-07-14";"Friday 12:30pm Eastern Time! Let's talk CAiERO and SAMR - using cards to design learning experiences w/ @JimDHarris https://t.co/X7CnYHMZTS";"14092431";"";"";2
772;"753251371688730624";"2016-07-13";"If, as learning orgs, we adopt the 70:20:10 theory, we should mirror that with 70% of our efforts spent on social/community learning.";"14092431";"";"";2
773;"752884056900141056";"2016-07-12";"Amazing new video shows you everything you ever wanted to know about #gamification @daverage @RomanRackwitz @kkapp https://t.co/kYnrwex0Cg";"14092431";"";"";2
774;"784105965515923456";"2016-10-07";"VP are fucked up after NY. No discredit to other teams, but I know that feel.

Imagine being an orange squeezed by a tight ass.

That""s VP.";"1435813975";"";"";2
775;"784095224805163008";"2016-10-07";"Really not a big fan of stage setups where you need to have your headset around your neck for the mic etc. Feels so 2013 ??";"1435813975";"";"";2
776;"784049531650510848";"2016-10-06";"Both games had a lot of close rounds. Maybe we can play without laags tomorrow :) GG @TeamEnVyUs @astralisgg";"1435813975";"";"";2
777;"784038386885591040";"2016-10-06";"So u think ppl need to commit crimes to be treated like criminals? This proof u don't understand the justice system https://t.co/lP5aA5LGlu";"1435813975";"";"";2
778;"784032735602106368";"2016-10-06";"Join me in welcoming Sir @AnthonyHopkins to Twitter! Give him a follow. https://t.co/FE7dx62o4M";"1435813975";"";"";2
779;"784026015454683137";"2016-10-06";"Most people who argue against the theory of evolution don't seem to know what a theory is, nevermind evolution.";"1435813975";"";"";2
780;"784015356050284548";"2016-10-06";"Since I control one virtual world, I thought I would seep into another. #Westworld #HBO https://t.co/a1cdoX989d";"1435813975";"";"";2
781;"784004727713456128";"2016-10-06";"GG WP @TeamEnVyUs ! next we will face @astralisgg during @WESGcom 2016 Europe & CIS Regional Finals.";"1435813975";"";"";2
782;"784003508026613760";"2016-10-06";"Clowns. Clowns everywhere. And I don't just mean the presidential hopefuls we've had.";"1435813975";"";"";2
783;"784003013996322816";"2016-10-06";"Loord: Adapting to coaching changes - https://t.co/HzueqNKPXn";"1435813975";"";"";2
784;"784002908698402817";"2016-10-06";"Teamwork. https://t.co/de9rsHwsRg";"1435813975";"";"";2
785;"783995425674100736";"2016-10-06";"We are LIVE vs. @TeamEnVyUs.

Auf geht's ATTAX! #ATNattax

[EN] https://t.co/XNedYj4MsC";"1435813975";"";"";2
786;"783992918751186945";"2016-10-06";"Here is my thoughts on exactly why commentary in esports is so important. https://t.co/WTgh44mc2B";"1435813975";"";"";2
787;"783992702320775168";"2016-10-06";"Die 1. Frauen gastieren heute in der 2. Runde des ODDSET-Pokals beim FTSV Lorbeer. Anpfiff ist um 19:30 Uhr. #forza… https://t.co/WT8x25tzAO";"1435813975";"";"";2
788;"783992374666137600";"2016-10-06";"...im bekanntenkreis sprießt der nachwuchs schneller als ich kinderwertigkeitskomplexe buchstabieren kann";"1435813975";"";"";2
789;"783959976989589504";"2016-10-06";"So I'm going with @NiPGaming to three more tournaments; Epicenter, ESL Final Brazil and ELeague. We will be on the road for almost 1 month?";"1435813975";"";"";2
790;"783958811149209600";"2016-10-06";"Ok cologne.. This is cold enough. One more week and I'm gone. Don't get colder pleaseeeee";"1435813975";"";"";2
791;"783956192263598081";"2016-10-06";"Was just looking through some pictures from ESL New York and then I found evil Edward @IaonnSukhariev ? https://t.co/leCgzpfN8I";"1435813975";"";"";2
792;"783942373915099137";"2016-10-06";"The UK gov would need my AU passport for 6-8 weeks to get my British passport.. what the actual fuck";"1435813975";"";"";2
793;"784181719725375490";"2016-10-07";"The latest The TerpsFreak Daily! https://t.co/904tl1cVua Thanks to @daveford88 #tech #iot";"14432854";"";"";2
794;"784064107842572288";"2016-10-06";"@daveford88 I can see how some people will hate it, but I for one embrace our evil robot overlords...";"14432854";"";"";2
795;"782007395572678656";"2016-10-01";"The latest The TerpsFreak Daily! https://t.co/ykj3byeMsi Thanks to @daveford88 #iot #tech";"14432854";"";"";2
796;"780945635512049664";"2016-09-28";"What questions/topics I should bring up w/@generalelectric innovation lead Sam ""@slammin"" Olstein at #NYME tomorrow? Crowd input welcome!";"14432854";"";"";2
797;"780642735862734848";"2016-09-27";"The best. https://t.co/XKvNV730HS";"14432854";"";"";2
798;"778942566574198784";"2016-09-22";"Bon Iver’s “For Emma, Forever Ago” may be one of my favorite albums. Definitely one of my favorite contemporary ones.";"14432854";"";"";2
799;"778717539018743809";"2016-09-22";"I can't begin to tell you how much I love the new @WeAreDeLaSoul album. Can't wait to see them on monday, @Spotify!";"14432854";"";"";2
800;"778028107643092996";"2016-09-20";"If you live in America you should be much more concerned with what happened to #TerenceCrutcher than this ""Chelsea Bomber"" situation.";"14432854";"";"";2
801;"775520736408576000";"2016-09-13";"When I'm President The NFL will have a 162 game season and Baseball a 16 game season.";"14432854";"";"";2
802;"775441121401049089";"2016-09-13";"Seeing the naive, not-yet-shattered optimism of Washington-DC-NFL-Team fans is one of my favourite annual traditions this time of year";"14432854";"";"";2
803;"769951095858671616";"2016-08-29";"The combination of herbal mosquito repellent and sunscreen I've got going on MUST create a chemical burn of some sort #Miami #zikaville";"14432854";"";"";2
804;"769868524432920576";"2016-08-28";"Thank you for the most meaningful gift ever @AlexisWilson. And for the nose job. @MojiEdit https://t.co/XAMeG08kLq";"14432854";"";"";2
805;"767947802102095875";"2016-08-23";"@daveford88 Thanks for the kind words. If you're inclined, it's a big help if you leave a review on Amazon, Barnes & Noble or Good Reads.";"14432854";"";"";2
806;"767898087578669056";"2016-08-23";"Tonight the role of father will be played by my crusty yogurt bowl ""If you'd done it this morn, there would be less work to do now"" #thxdad";"14432854";"";"";2
807;"767888692669190144";"2016-08-23";"Also Peter Thiel is repulsive.";"14432854";"";"";2
808;"767767603901263873";"2016-08-22";"There is some douchenozzle with a megaphone or overly loud speakers yawping by my building. So annoying. #Miami #brickell";"14432854";"";"";2
809;"767675156022067200";"2016-08-22";"6:50 and I already have a workout in. Not a bad way to start the week.";"14432854";"";"";2
810;"767077646098280449";"2016-08-21";"Cam Newton is #?";"14432854";"";"";2
811;"766348189326712832";"2016-08-19";"“It's entrepreneurs that change the landscape of cities across the world."" Meet @boughb, host of #ClevelandHustles.
https://t.co/ayD91VPOUC";"14432854";"";"";2
812;"760626801420996608";"2016-08-03";"Just did something I never thought I would do. Spent 20+ mins on some ""branded content"" and found it world class. https://t.co/WR8lAQ84Hv";"14432854";"";"";2
813;"784437749310853126";"2016-10-07";"You Can Achieve Anything You Want | Motivational story | How To Think Positive | life ka funda: https://t.co/WCBQpVtu7i via @YouTube";"1487398442";"";"";2
814;"784101216531812352";"2016-10-07";"Make your goals realistic and measureable. And then set a date by which you will achieve them. #GoodNight https://t.co/nrtxvQ0dVm";"1487398442";"";"";2
815;"783980110718332928";"2016-10-06";"Entrepreneurial mindset will encourage youth to innovate, solve problems and become job creators. #ies16 @wef";"1487398442";"";"";2
816;"783977608790872064";"2016-10-06";"Great Souls sacrifice their lives for the entire creation. The real sacrifice is expansiveness of mind, becoming completely selfless. #Amma";"1487398442";"";"";2
817;"783662822819401728";"2016-10-05";"""Most important, have the courage to follow your heart and intuition."" Remembering Steve and the many ways he chang… https://t.co/ZJnSGfpzxp";"1487398442";"";"";2
818;"783049441003446273";"2016-10-04";"Do good get good. https://t.co/CCgzT92zpB";"1487398442";"";"";2
819;"783045694084882432";"2016-10-04";"That's true strength. https://t.co/VyDsYX77H8";"1487398442";"";"";2
820;"782917343886192640";"2016-10-03";"No man succeeds without a good woman behind him. Wife or mother, if it is both, he is twice blessed indeed..";"1487398442";"";"";2
821;"782734928257638400";"2016-10-03";"your today is shaped by the people with whom you spent  your yesterday. 
Your tomorrow will be shaped by the people you give your today to.";"1487398442";"";"";2
822;"782592722620313601";"2016-10-02";"Think ? about it ? https://t.co/nWr2P3jmph";"1487398442";"";"";2
823;"781381736559026177";"2016-09-29";"Give equal importance to your #mental health as you give it to your physical health! #Awareness https://t.co/eBoIiw7Xyr";"1487398442";"";"";2
824;"781295932688203781";"2016-09-29";""" if u want to be happy then ,

Avoid 4 C's,
Criticising, 
Complaining, 
Condemning
&
Comparing.""";"1487398442";"";"";2
825;"781066743183609857";"2016-09-28";"https://t.co/c5111pAMNi Read my article in the @HuffingtonPost #India : ""6 Lessons I've Learned In My 20 Years In India""  @HuffPostIndia";"1487398442";"";"";2
826;"778809925082288128";"2016-09-22";"We salute you.. https://t.co/av6DtTEk31";"1487398442";"";"";2
827;"778396189523898368";"2016-09-21";"There is continuous change in the world. Develop discretion by learning to distinguish between the real and unreal.";"1487398442";"";"";2
828;"778201312131371017";"2016-09-20";"World champion public speaker Dananjaya Hettiarachchi reveals how he prepares for his award-winning #presentations https://t.co/FwsrsMfmmx";"1487398442";"";"";2
829;"777684082088083457";"2016-09-19";"The most important problems usually take many months or even years to solve. Don't be discouraged early on.";"1487398442";"";"";2
830;"777557801547730944";"2016-09-19";"If others are uncomfortable with who you are, thats because they are uncomfortable with who they are. https://t.co/Xn0VI1MVja";"1487398442";"";"";2
831;"777542700002373636";"2016-09-18";"Think positive. The more we choose positive thoughts, the more we can overpower the negativity that exists in ourselves and the world.";"1487398442";"";"";2
832;"777484840664903680";"2016-09-18";"Prayer is not a way of weakness--it is a powerful step to tune towards God. - #Amma";"1487398442";"";"";2
833;"777158444243488769";"2016-09-17";"Mental peace for oneself can be attained only when you stop pleasing others! #ProTip https://t.co/gpVCQicqBz";"1487398442";"";"";2
834;"777127730898935808";"2016-09-17";"Requires no talent:

positivity
energy
optimism
effort
preparing
being teachable
humility
listening
sharing
honesty..";"1487398442";"";"";2
835;"776755530031259649";"2016-09-16";"Hold the #vision! #PlainTruth #Visionary https://t.co/uVDCCcj83E";"1487398442";"";"";2
836;"776237454676197377";"2016-09-15";"Indians may had to wait longer for Gillette but for him. https://t.co/M2rtKexus2";"1487398442";"";"";2
837;"775717069207638020";"2016-09-13";"Change must come from within";"1487398442";"";"";2
838;"775363346984005632";"2016-09-12";"""Until you value yourself, you won't value your time. Until you value your time, you will not do anything with it."" - M. Scott Peck";"1487398442";"";"";2
839;"775236257848975360";"2016-09-12";"""Happiness depends upon ourselves."" - Aristotle";"1487398442";"";"";2
840;"775152038552281088";"2016-09-12";"good morning! https://t.co/kThVd71Pei";"1487398442";"";"";2
841;"774979316656574464";"2016-09-11";"""If your plan isn't working, adjust your plan. Never give up."" - Matt Martin";"1487398442";"";"";2
842;"774971530291781632";"2016-09-11";"Stop worrying about the future & overthinking about the past & appreciate the time you have now. #Present https://t.co/ZTBI6rBX1k";"1487398442";"";"";2
843;"774957673850802176";"2016-09-11";"""Behind me is infinite power, before me is endless possibility, around me is boundless opportunity."" - Author Unknown";"1487398442";"";"";2
844;"774956164748640256";"2016-09-11";"""Forgive yourself for your faults and your mistakes and move on."" - Les Brown";"1487398442";"";"";2
845;"774654947665190912";"2016-09-11";"The voice of the legend’s father. #EnzoFerrari https://t.co/fnEz7VLAiU";"1487398442";"";"";2
846;"774585506717892608";"2016-09-10";"With belief, there remain no limitations! #Dream #Believe https://t.co/fXpdlhGzXW";"1487398442";"";"";2
847;"774419634267095040";"2016-09-10";"Life is neither first nor last, neither new nor old. It never began, nor does it ever end. Life is another name for God. #Amma";"1487398442";"";"";2
848;"774148593863106561";"2016-09-09";"""Accept no one's definition of your life; define yourself."" - Harvey Fierstein";"1487398442";"";"";2
849;"784073703483174913";"2016-10-06";"come see meeeeeeee!!! https://t.co/WO3L9p4wrH";"15116158";"";"";2
850;"783733480324816896";"2016-10-06";"That is one hell of a booster. #InFlightEscape #GradatimFerociter https://t.co/7ZRRe2HnMO";"15116158";"";"";2
851;"783701816697643008";"2016-10-05";"NASA tested the Mars 2020 Lander Vision System aboard @mastenspace’s Xombie. Watching landing will be special.

https://t.co/23BOzGlMTu";"15116158";"";"";2
852;"783255357426544640";"2016-10-04";"#AMRDEC #energy lab; working #technology breakthroughs for reduced operating costs. Save taxpayer dollars. https://t.co/NMpw94yBXz";"15116158";"";"";2
853;"782892752409358336";"2016-10-03";"3.October- the day of the german reunification. What a wonderful chapter in History we wrote. And how peaceful it all worked out. Loveing it";"15116158";"";"";2
854;"782736385828618240";"2016-10-03";"Dak Prescott has been a force! https://t.co/0x3z5r2spd";"15116158";"";"";2
855;"782229489581514752";"2016-10-01";"Bob Jones Band is the best! Love these amazing young people! https://t.co/IIftvyJzmk";"15116158";"";"";2
856;"782218662228942848";"2016-10-01";"Paid leave shouldn't be a luxury. It's a basic necessity that we should secure for every working American. https://t.co/OPeQiVPJlK";"15116158";"";"";2
857;"782069542855909376";"2016-10-01";"Lemme try this again: Aggies land a longtime target up front, gain important pledge from HUTTO DE Ondario Robinson! ???";"15116158";"";"";2
858;"781584774435598336";"2016-09-30";"Education is a passion for GEN Via, his life was changed when his HS teacher Mr. Fontaine encouraged him to go to c… https://t.co/NVQHdeL6Pz";"15116158";"";"";2
859;"781570572400623620";"2016-09-30";"We may be a little star struck after realizing that @TayeDiggs follows us...! https://t.co/qbEEPC697d";"15116158";"";"";2
860;"781558721117876229";"2016-09-30";"We're at #CAMX16! Stop by booth c65 and hang out with us to learn more about #NASATech @the_CAMX https://t.co/RO6BHqDe0O";"15116158";"";"";2
861;"781507596964335616";"2016-09-29";"I have to say that Kevin Sumlin being 40-16 with the #Aggies when you consider the program transitioned to the SEC West is impressive.";"15116158";"";"";2
862;"781295089939197952";"2016-09-29";"Fueling test operations for @vectorspacesys on the Vector-R https://t.co/rbXvSAdnB7";"15116158";"";"";2
863;"781281365950025728";"2016-09-29";"Husky great Jimmie Hawkins in attendance! #HFND https://t.co/PZRY4A3jVT";"15116158";"";"";2
864;"780852016797089796";"2016-09-28";"BREAKING: New partnerships between industry & #NationalLabs to help accelerate manufacturing R&D… https://t.co/1ux2EbRyB9";"15116158";"";"";2
865;"780516392567050240";"2016-09-27";"Thank you, @DrWandaAustin, for your 8 years of leadership, excellence & friendship at @AerospaceCorp. Good luck fro… https://t.co/xVaBjgeAh3";"15116158";"";"";2
866;"780509024072511488";"2016-09-27";"Routine med procedure today. Came to. Doc told me not to drive or make any decisions affecting the future of space travel for 24 hours...";"15116158";"";"";2
867;"780443776623976450";"2016-09-26";"#AMRDEC has great test resources to support our Industry Partners for R&D IRAD and other efforts https://t.co/UQj0fTKDJG";"15116158";"";"";2
868;"780424478857633793";"2016-09-26";"We've said it before, but worth repeating: Chavis had great timing, getting out when he did: https://t.co/9veYOZiQL3";"15116158";"";"";2
869;"780346827107282944";"2016-09-26";"Finally a cool down is in sight! It'll start feeling like Fall tomorrow! #alwx #tnwx https://t.co/pcgNnKSi63";"15116158";"";"";2
870;"780227811936120832";"2016-09-26";"#AmericanAirlines stranded me even though I was at the gate before departure and it's the last flight of the day. Sad face.";"15116158";"";"";2
871;"780205947931074560";"2016-09-26";"Sunset over Guadalajara. Here for #IAC2016 which starts tomorrow. @aiaa is bidding for #iac2019 in DC! https://t.co/DVZivM8SIC";"15116158";"";"";2
872;"779906272409718784";"2016-09-25";"No matter what the score is, you have to respect Austin Allen. Dude has taken a massive beating from A&M's defense tonight. #ARKvsTAMU";"15116158";"";"";2
873;"779765694325981192";"2016-09-25";"""Die hard"" Cowboys fan (me) celebrating with the L.A. Rams cheerleaders and mascot during a morale visit at Los Ang… https://t.co/0jZmwL4HJI";"15116158";"";"";2
874;"779495672869445632";"2016-09-24";"And the Homecoming Queen is.....Carsen Grant! Senior band member and two year trumpet section leader! Congrats! https://t.co/gEFyVuWP2D";"15116158";"";"";2
875;"779427232855064576";"2016-09-24";"I was glad to welcome @NASA_Marshall Director Todd May to a Space Transportation Association event in Washington!… https://t.co/nYk7ogUMhP";"15116158";"";"";2
876;"779414683933548544";"2016-09-24";"This is a chance to make friends, find a job and enjoy local craft beer all in one night.

https://t.co/YHz0mGvlyD";"15116158";"";"";2
877;"778765847892414465";"2016-09-22";"Florida to Help Blue Origin Build World’s Most Expensive Lunch Complex https://t.co/1iKnBYrQJh via @spacecom";"15116158";"";"";2
878;"778758902812856320";"2016-09-22";"Can't wait for real supersonic flights to replace simulators as @NASAArmstrong @NASAAero continue to revolutionize… https://t.co/oZ9GYe0GW4";"15116158";"";"";2
879;"778694320601731072";"2016-09-22";"As usual, we enjoyed this year's @CFHuntsville #SummitOnPhilanthropy. Thanks for the educational forum on smart & e… https://t.co/QyfE6jhbT3";"15116158";"";"";2
880;"778349173888385025";"2016-09-21";"Torch Helps, our 501(c)3 now has a Facebook page! Please go give our nonprofit's page a ""like"" :) https://t.co/OVXDct4zde";"15116158";"";"";2
881;"778332181836009476";"2016-09-21";"Our own Janel Kasper-Wolfe rocked 2 workshops at the Southern Public Relations Federation conference today. So prou… https://t.co/Dv942u0cO9";"15116158";"";"";2
882;"777940298051747841";"2016-09-20";"North Korea continues to expand its nuclear weapon program & #AL plays an important role in protecting US interests: https://t.co/eCi1xktWoT";"15116158";"";"";2
883;"777896912896655361";"2016-09-19";"Please remain vigilant for items, people & circumstances requiring law enforcement response-Be calm and Stay Alert! https://t.co/fhnqDVCdsl";"15116158";"";"";2
884;"777450022967382016";"2016-09-18";"The @Florida_Today @flatoday_jdean Sunday Space Notebook. https://t.co/xr9KwCRSo2 @JeffBezos @NSCFL @ExploreSpaceKSC @NASAWebb";"15116158";"";"";2
885;"777397322430812161";"2016-09-18";"Really happy for former Aggie OC @JakeSpavital tonight. Fifty points and Davis Webb throws for 400, 4 TDs. Well-deserved.";"15116158";"";"";2
886;"777396506403889152";"2016-09-18";"Three weeks into the season, Big 12's only remaining hope at seeing a team reach the playoff? You guessed it. Baylor.";"15116158";"";"";2
887;"777380294936657920";"2016-09-18";"Two old ball coaches before A&M-Auburn game. https://t.co/GVIRA4ucDe";"15116158";"";"";2
888;"777371506850398208";"2016-09-18";"Aggies win. Let's get back to Texas!";"15116158";"";"";2
889;"777333638417551364";"2016-09-18";"Also won best overall percussion, best overall hornline, best in division band!";"15116158";"";"";2
890;"777333087554404353";"2016-09-18";"What a day! Forced inside due to weather but came home Overall Grand Champions for the 3rd year in a row! #Delivered https://t.co/KgULGCrnl7";"15116158";"";"";2
891;"778577071601778688";"2016-09-21";"AAP MLA Amanatullah Khan sent to JC in sexual harassment case
https://t.co/MX4U9Qcitr";"157787983";"";"";2
892;"777436514770747392";"2016-09-18";"@flyethiopian a beautiful view of busy Bole International Airport https://t.co/2pCsCgKCeB";"157787983";"";"";2
893;"777435768562167808";"2016-09-18";"@flyethiopian a view at Bole International Airport from inside the plane Dream Liner... https://t.co/Uqh72GEAEE";"157787983";"";"";2
894;"777238081086689280";"2016-09-18";"T 2382 - #PINK the incredible attention it is getting is phenomenal .. attention plus immense praise .. immense love https://t.co/XFDMHniYnX";"157787983";"";"";2
895;"777031113499774977";"2016-09-17";"T 1440 - Hear out @SrBachchan's classic dialogue from the film Deewar.""Aaj khush to Bahoot hoge tum..""
#Mindrocks16 https://t.co/CEZSHyCy0Y";"157787983";"";"";2
896;"777029902662938624";"2016-09-17";"T1440- When a woman says no you have to stop there: @SrBachchan at #Mindrocks16  https://t.co/FGgc2gsBVG";"157787983";"";"";2
897;"763987948509339648";"2016-08-12";"No trouble sir, respect the protocol & not expecting 2 b above it. It’s just a tad inconvenient. Thx for ur concern. https://t.co/zQspvxnXsl";"157787983";"";"";2
898;"763987494224355328";"2016-08-12";"No hassle ma’m.Respect the protocol,not expecting to b above it. Appreciate ur graciousness, its just inconvenient. https://t.co/7QFatghuuu";"157787983";"";"";2
899;"763986933580124160";"2016-08-12";"""Never approach a bull from the front, a horse from the rear and an “idiot” from “any” direction"" (anon)";"157787983";"";"";2
900;"763944685299601410";"2016-08-12";"'Sorry for the hassle at the airport, @iamsrk - even American diplomats get pulled for extra screening!,' tweets US diplomat @NishaBiswal";"157787983";"";"";2
901;"763845876687130624";"2016-08-12";"T 2346 - Mother's birthday .. 12 th August .. the most beautiful woman on the planet .. https://t.co/yAb2m9EoBz";"157787983";"";"";2
